timestamp,readabletime,type,status,domain,client,category
1763704744,11/21/2025 5:59:04,16,2,mitm.it,192.168.1.231,Other
1763704744,11/21/2025 5:59:04,1,2,mitm.it,192.168.1.231,Other
1763704744,11/21/2025 5:59:04,1,3,time.windows.com,192.168.1.231,Other
1763704744,11/21/2025 5:59:04,1,3,www.google.com,192.168.1.231,Other
1763704744,11/21/2025 5:59:04,16,3,gs-loc.ls-apple.com.akadns.net,192.168.1.231,Ads
1763704744,11/21/2025 5:59:04,16,3,nj-rgs.everi-interactive.com,192.168.1.231,Other
1763704744,11/21/2025 5:59:04,1,3,nj-rgs.everi-interactive.com,192.168.1.231,Other
1763704746,11/21/2025 5:59:06,1,3,www.bing.com,192.168.1.231,Other
1763704752,11/21/2025 5:59:12,16,3,casinogames.borgataonline.com,192.168.1.231,Other
1763704753,11/21/2025 5:59:13,16,3,casinogames.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763704754,11/21/2025 5:59:14,1,3,casinogames.borgataonline.com,192.168.1.231,Other
1763704754,11/21/2025 5:59:14,16,3,api.borgataonline.com,192.168.1.231,Other
1763704754,11/21/2025 5:59:14,1,3,api.borgataonline.com,192.168.1.231,Other
1763704755,11/21/2025 5:59:15,16,3,api.borgataonline.com,192.168.1.231,Other
1763704755,11/21/2025 5:59:15,1,3,api.borgataonline.com,192.168.1.231,Other
1763704755,11/21/2025 5:59:15,16,3,api.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763704757,11/21/2025 5:59:17,1,1,app-measurement.com,192.168.1.231,Other
1763704757,11/21/2025 5:59:17,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704800,11/21/2025 6:00:00,6,3,190.1.168.192.in-addr.arpa,127.0.0.1,Ads
1763704800,11/21/2025 6:00:00,6,3,1.0.0.127.in-addr.arpa,127.0.0.1,Ads
1763704800,11/21/2025 6:00:00,6,3,243.1.168.192.in-addr.arpa,127.0.0.1,Ads
1763704800,11/21/2025 6:00:00,6,3,231.1.168.192.in-addr.arpa,127.0.0.1,Ads
1763704800,11/21/2025 6:00:00,6,17,222.222.67.208.in-addr.arpa,127.0.0.1,Ads
1763704800,11/21/2025 6:00:00,6,17,220.220.67.208.in-addr.arpa,127.0.0.1,Ads
1763704813,11/21/2025 6:00:13,16,3,www.borgataonline.com,192.168.1.231,Other
1763704813,11/21/2025 6:00:13,1,3,www.borgataonline.com,192.168.1.231,Other
1763704813,11/21/2025 6:00:13,16,17,www.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763704823,11/21/2025 6:00:23,1,2,graph.facebook.com,192.168.1.231,Other
1763704823,11/21/2025 6:00:23,16,2,scontent-lga3-1.xx.fbcdn.net,192.168.1.231,Other
1763704824,11/21/2025 6:00:24,1,2,m.facebook.com,192.168.1.231,Other
1763704824,11/21/2025 6:00:24,1,2,gateway.facebook.com,192.168.1.231,Other
1763704824,11/21/2025 6:00:24,16,3,graph.facebook.com,192.168.1.231,Other
1763704824,11/21/2025 6:00:24,1,3,graph.facebook.com,192.168.1.231,Other
1763704824,11/21/2025 6:00:24,1,2,scontent-lga3-1.xx.fbcdn.net,192.168.1.231,Other
1763704824,11/21/2025 6:00:24,16,3,www.facebook.com,192.168.1.231,Other
1763704824,11/21/2025 6:00:24,1,3,www.facebook.com,192.168.1.231,Other
1763704824,11/21/2025 6:00:24,1,2,star.fallback.c10r.facebook.com,192.168.1.231,Other
1763704825,11/21/2025 6:00:25,1,17,star-mini.fallback.c10r.facebook.com,192.168.1.231,Other
1763704825,11/21/2025 6:00:25,1,3,star.fallback.c10r.facebook.com,192.168.1.231,Other
1763704826,11/21/2025 6:00:26,1,3,gateway.facebook.com,192.168.1.231,Other
1763704827,11/21/2025 6:00:27,1,3,gateway.facebook.com,192.168.1.231,Other
1763704827,11/21/2025 6:00:27,1,3,star-mini.fallback.c10r.facebook.com,192.168.1.231,Other
1763704831,11/21/2025 6:00:31,1,1,app-measurement.com,192.168.1.231,Other
1763704831,11/21/2025 6:00:31,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704831,11/21/2025 6:00:31,16,17,myip.geocomply.com,192.168.1.231,Other
1763704831,11/21/2025 6:00:31,1,17,myip.geocomply.com,192.168.1.231,Other
1763704831,11/21/2025 6:00:31,16,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704831,11/21/2025 6:00:31,1,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704831,11/21/2025 6:00:31,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704831,11/21/2025 6:00:31,16,3,myip.geocomply.com,192.168.1.231,Other
1763704831,11/21/2025 6:00:31,1,3,myip.geocomply.com,192.168.1.231,Other
1763704831,11/21/2025 6:00:31,16,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704832,11/21/2025 6:00:32,1,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704834,11/21/2025 6:00:34,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704834,11/21/2025 6:00:34,16,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704834,11/21/2025 6:00:34,1,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704846,11/21/2025 6:00:46,16,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704846,11/21/2025 6:00:46,1,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704846,11/21/2025 6:00:46,1,1,app-measurement.com,192.168.1.231,Other
1763704847,11/21/2025 6:00:47,1,1,app-measurement.com,192.168.1.231,Other
1763704847,11/21/2025 6:00:47,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704847,11/21/2025 6:00:47,1,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704848,11/21/2025 6:00:48,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704848,11/21/2025 6:00:48,1,3,wwwborgataonline.partygaming.com,192.168.1.231,Other
1763704853,11/21/2025 6:00:53,1,1,app-measurement.com,192.168.1.231,Other
1763704855,11/21/2025 6:00:55,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704856,11/21/2025 6:00:56,16,2,mitm.it,192.168.1.231,Other
1763704856,11/21/2025 6:00:56,1,2,mitm.it,192.168.1.231,Other
1763704856,11/21/2025 6:00:56,16,17,www-www.bing.com.trafficmanager.net,192.168.1.231,Other
1763704856,11/21/2025 6:00:56,1,17,www-www.bing.com.trafficmanager.net,192.168.1.231,Other
1763704856,11/21/2025 6:00:56,1,3,time.g.aaplimg.com,192.168.1.231,Other
1763704856,11/21/2025 6:00:56,1,17,es.geocomply.com,192.168.1.231,Other
1763704856,11/21/2025 6:00:56,16,3,gs-loc.apple.com,192.168.1.231,Other
1763704856,11/21/2025 6:00:56,1,3,gs-loc.apple.com,192.168.1.231,Other
1763704856,11/21/2025 6:00:56,16,17,kinesis.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704856,11/21/2025 6:00:56,1,17,kinesis.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704856,11/21/2025 6:00:56,1,1,app-measurement.com,192.168.1.231,Other
1763704857,11/21/2025 6:00:57,1,3,www-www.bing.com.trafficmanager.net,192.168.1.231,Other
1763704857,11/21/2025 6:00:57,1,3,time.g.aaplimg.com,192.168.1.231,Other
1763704857,11/21/2025 6:00:57,1,3,es.geocomply.com,192.168.1.231,Other
1763704857,11/21/2025 6:00:57,16,3,gs-loc.apple.com,192.168.1.231,Other
1763704857,11/21/2025 6:00:57,1,3,gs-loc.apple.com,192.168.1.231,Other
1763704857,11/21/2025 6:00:57,16,3,kinesis.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704857,11/21/2025 6:00:57,1,1,app-measurement.com,192.168.1.231,Other
1763704858,11/21/2025 6:00:58,1,3,www-www.bing.com.trafficmanager.net,192.168.1.231,Other
1763704865,11/21/2025 6:01:05,16,1,analytics.google.com,192.168.1.231,Tracking
1763704865,11/21/2025 6:01:05,1,1,analytics.google.com,192.168.1.231,Tracking
1763704865,11/21/2025 6:01:05,16,3,spcollector.itsfogo.com,192.168.1.231,Other
1763704865,11/21/2025 6:01:05,1,17,spcollector.itsfogo.com,192.168.1.231,Other
1763704865,11/21/2025 6:01:05,1,3,casinogames.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763704865,11/21/2025 6:01:05,16,3,feeds-nj.itsbogo.com,192.168.1.231,Other
1763704865,11/21/2025 6:01:05,1,3,feeds-nj.itsbogo.com,192.168.1.231,Other
1763704865,11/21/2025 6:01:05,16,3,feeds-nj.itsbogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704866,11/21/2025 6:01:06,1,3,spcollector.itsfogo.com,192.168.1.231,Other
1763704873,11/21/2025 6:01:13,16,2,api-glb-ause1b.smoot.apple.com,192.168.1.231,Other
1763704873,11/21/2025 6:01:13,1,2,api-glb-ause1b.smoot.apple.com,192.168.1.231,Other
1763704873,11/21/2025 6:01:13,16,2,api.smoot.apple.com,192.168.1.231,Other
1763704873,11/21/2025 6:01:13,1,2,api.smoot.apple.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,16,3,smoot-searchv2-ause1b.v.aaplimg.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,16,3,bag-smoot.v.aaplimg.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,16,2,guzzoni.apple.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,1,2,guzzoni.apple.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,16,3,guzzoni-apple-com.v.aaplimg.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,16,3,bag.itunes.apple.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,1,3,bag.itunes.apple.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,16,16,mask.icloud.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,1,16,mask.icloud.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,16,16,mask-h2.icloud.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,1,16,mask-h2.icloud.com,192.168.1.231,Other
1763704874,11/21/2025 6:01:14,1,3,api-glb-ause1b.smoot.apple.com,192.168.1.231,Other
1763704875,11/21/2025 6:01:15,16,17,ocsp2.apple.com,192.168.1.231,Other
1763704875,11/21/2025 6:01:15,1,17,ocsp2.apple.com,192.168.1.231,Other
1763704875,11/21/2025 6:01:15,1,3,bag.itunes.apple.com,192.168.1.231,Other
1763704875,11/21/2025 6:01:15,16,3,ocsp2.g.aaplimg.com,192.168.1.231,Other
1763704876,11/21/2025 6:01:16,1,3,api-glb-ause1b.smoot.apple.com,192.168.1.231,Other
1763704880,11/21/2025 6:01:20,16,3,gateway.icloud.com,192.168.1.231,Other
1763704880,11/21/2025 6:01:20,1,3,gateway.icloud.com,192.168.1.231,Other
1763704880,11/21/2025 6:01:20,16,3,gateway.fe2.apple-dns.net,192.168.1.231,Other
1763704888,11/21/2025 6:01:28,1,17,dgw.c10r.facebook.com,192.168.1.231,Other
1763704902,11/21/2025 6:01:42,16,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763704902,11/21/2025 6:01:42,1,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763704926,11/21/2025 6:02:06,1,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763704933,11/21/2025 6:02:13,1,3,www.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763704941,11/21/2025 6:02:21,16,1,ca.iadsdk.apple.com,192.168.1.231,Ads
1763704941,11/21/2025 6:02:21,1,1,ca.iadsdk.apple.com,192.168.1.231,Ads
1763704941,11/21/2025 6:02:21,1,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763704962,11/21/2025 6:02:42,16,17,myip.geocomply.com,192.168.1.231,Other
1763704963,11/21/2025 6:02:43,1,1,app-measurement.com,192.168.1.231,Other
1763704963,11/21/2025 6:02:43,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704963,11/21/2025 6:02:43,1,3,myip.geocomply.com,192.168.1.231,Other
1763704963,11/21/2025 6:02:43,16,3,feeds-nj.itsbogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704963,11/21/2025 6:02:43,1,17,feeds-nj.itsbogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704963,11/21/2025 6:02:43,16,3,ocsp2.apple.com,192.168.1.231,Other
1763704963,11/21/2025 6:02:43,1,3,ocsp2.apple.com,192.168.1.231,Other
1763704965,11/21/2025 6:02:45,1,1,app-measurement.com,192.168.1.231,Other
1763704965,11/21/2025 6:02:45,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704965,11/21/2025 6:02:45,1,3,myip.geocomply.com,192.168.1.231,Other
1763704965,11/21/2025 6:02:45,16,3,feeds-nj.itsbogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704965,11/21/2025 6:02:45,1,3,feeds-nj.itsbogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704965,11/21/2025 6:02:45,16,3,ocsp2.apple.com,192.168.1.231,Other
1763704965,11/21/2025 6:02:45,1,3,ocsp2.apple.com,192.168.1.231,Other
1763704966,11/21/2025 6:02:46,1,3,myip-us.geocomply.com,192.168.1.231,Other
1763704966,11/21/2025 6:02:46,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704966,11/21/2025 6:02:46,1,3,myip.geocomply.com,192.168.1.231,Other
1763704966,11/21/2025 6:02:46,16,3,feeds-nj.itsbogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704966,11/21/2025 6:02:46,1,3,feeds-nj.itsbogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704966,11/21/2025 6:02:46,1,3,ocsp2.apple.com,192.168.1.231,Other
1763704981,11/21/2025 6:03:01,1,1,app-measurement.com,192.168.1.231,Other
1763704981,11/21/2025 6:03:01,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704991,11/21/2025 6:03:11,16,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763704991,11/21/2025 6:03:11,1,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763705004,11/21/2025 6:03:24,1,1,app-measurement.com,192.168.1.231,Other
1763705004,11/21/2025 6:03:24,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763705016,11/21/2025 6:03:36,16,17,myip.geocomply.com,192.168.1.231,Other
1763705016,11/21/2025 6:03:36,1,17,myip.geocomply.com,192.168.1.231,Other
1763705065,11/21/2025 6:04:25,1,1,app-measurement.com,192.168.1.231,Other
1763705065,11/21/2025 6:04:25,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763705065,11/21/2025 6:04:25,16,17,myip.geocomply.com,192.168.1.231,Other
1763705065,11/21/2025 6:04:25,1,17,myip.geocomply.com,192.168.1.231,Other
1763705065,11/21/2025 6:04:25,1,3,0-courier.push.apple.com,192.168.1.231,Other
1763705086,11/21/2025 6:04:46,16,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763705086,11/21/2025 6:04:46,1,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763705089,11/21/2025 6:04:49,1,1,app-measurement.com,192.168.1.231,Other
1763705089,11/21/2025 6:04:49,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763705112,11/21/2025 6:05:12,1,17,casinogames.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763705119,11/21/2025 6:05:19,1,17,www.google.com,192.168.1.231,Other
1763705119,11/21/2025 6:05:19,1,1,app-measurement.com,192.168.1.231,Other
1763705119,11/21/2025 6:05:19,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763705146,11/21/2025 6:05:46,1,3,www.google.com,192.168.1.231,Other
1763705146,11/21/2025 6:05:46,1,1,app-measurement.com,192.168.1.231,Other
1763705146,11/21/2025 6:05:46,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763705147,11/21/2025 6:05:47,1,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763705188,11/21/2025 6:06:28,1,1,app-measurement.com,192.168.1.231,Other
1763705189,11/21/2025 6:06:29,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763705191,11/21/2025 6:06:31,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763705525,11/21/2025 6:12:05,5,3,local,192.168.1.245,Other
1763705525,11/21/2025 6:12:05,15,16,_dns.resolver.arpa,192.168.1.245,Other
1763705525,11/21/2025 6:12:05,6,3,245.1.168.192.in-addr.arpa,127.0.0.1,Ads
1763705553,11/21/2025 6:12:33,6,2,lb._dns-sd._udp.4.161.48.10.in-addr.arpa,192.168.1.245,Ads
1763705553,11/21/2025 6:12:33,6,2,lb._dns-sd._udp.0.1.168.192.in-addr.arpa,192.168.1.245,Ads
1763705553,11/21/2025 6:12:33,6,3,lb._dns-sd._udp.lan,192.168.1.245,Other
1763705553,11/21/2025 6:12:33,15,16,_dns.resolver.arpa,192.168.1.245,Other
1763705553,11/21/2025 6:12:33,1,2,p63-imap.mail.me.com,192.168.1.245,Other
1763705553,11/21/2025 6:12:33,1,2,imap.gmail.com,192.168.1.245,Other
1763705553,11/21/2025 6:12:33,16,3,bag.itunes.apple.com,192.168.1.245,Other
1763705553,11/21/2025 6:12:33,1,3,bag.itunes.apple.com,192.168.1.245,Other
1763705553,11/21/2025 6:12:33,16,2,cabana-server.cdn-apple.com,192.168.1.245,Other
1763705553,11/21/2025 6:12:33,1,2,cabana-server.cdn-apple.com,192.168.1.245,Other
1763705553,11/21/2025 6:12:33,16,3,cabana-server.g.aaplimg.com,192.168.1.245,Other
1763705559,11/21/2025 6:12:39,16,16,mask.icloud.com,192.168.1.245,Other
1763705559,11/21/2025 6:12:39,1,16,mask.icloud.com,192.168.1.245,Other
1763705565,11/21/2025 6:12:45,16,3,netcts.cdn-apple.com,192.168.1.245,Other
1763705565,11/21/2025 6:12:45,1,3,netcts.cdn-apple.com,192.168.1.245,Other
1763705565,11/21/2025 6:12:45,16,17,a1744.dscw154.akamai.net,192.168.1.245,Other
1763705565,11/21/2025 6:12:45,16,16,mask-h2.icloud.com,192.168.1.245,Other
1763705565,11/21/2025 6:12:45,1,16,mask-h2.icloud.com,192.168.1.245,Other
1763705571,11/21/2025 6:12:51,16,3,gateway.icloud.com,192.168.1.245,Other
1763705571,11/21/2025 6:12:51,1,3,gateway.icloud.com,192.168.1.245,Other
1763705571,11/21/2025 6:12:51,16,3,gateway.fe2.apple-dns.net,192.168.1.245,Other
1763705573,11/21/2025 6:12:53,16,2,publicassets.cdn-apple.com,192.168.1.245,Other
1763705573,11/21/2025 6:12:53,1,2,publicassets.cdn-apple.com,192.168.1.245,Other
1763705573,11/21/2025 6:12:53,16,3,publicassets.cdn-apple.g.aaplimg.com,192.168.1.245,Other
1763705578,11/21/2025 6:12:58,16,16,mask.icloud.com,192.168.1.245,Other
1763705578,11/21/2025 6:12:58,1,16,mask.icloud.com,192.168.1.245,Other
1763705578,11/21/2025 6:12:58,16,16,mask-h2.icloud.com,192.168.1.245,Other
1763705578,11/21/2025 6:12:58,1,16,mask-h2.icloud.com,192.168.1.245,Other
1763705584,11/21/2025 6:13:04,16,3,gateway.icloud.com,192.168.1.245,Other
1763705584,11/21/2025 6:13:04,1,3,gateway.icloud.com,192.168.1.245,Other
1763705584,11/21/2025 6:13:04,16,3,gateway.fe2.apple-dns.net,192.168.1.245,Other
1763705584,11/21/2025 6:13:04,16,3,ocsp2.apple.com,192.168.1.245,Other
1763705584,11/21/2025 6:13:04,1,3,ocsp2.apple.com,192.168.1.245,Other
1763705584,11/21/2025 6:13:04,16,17,ocsp2.g.aaplimg.com,192.168.1.245,Other
1763705586,11/21/2025 6:13:06,16,2,news-edge.apple.com,192.168.1.245,Other
1763705586,11/21/2025 6:13:06,1,2,news-edge.apple.com,192.168.1.245,Other
1763705586,11/21/2025 6:13:06,16,3,news-edge.fe2.apple-dns.net,192.168.1.245,Other
1763705586,11/21/2025 6:13:06,16,2,c.apple.news,192.168.1.245,Other
1763705586,11/21/2025 6:13:06,1,2,c.apple.news,192.168.1.245,Other
1763705586,11/21/2025 6:13:06,16,3,cdn-icloud-content.g.aaplimg.com,192.168.1.245,Other
1763705588,11/21/2025 6:13:08,16,2,gspe19-2-ssl.ls.apple.com,192.168.1.245,Other
1763705588,11/21/2025 6:13:08,1,2,gspe19-2-ssl.ls.apple.com,192.168.1.245,Other
1763705588,11/21/2025 6:13:08,16,3,a1556.dscapi9.akamai.net,192.168.1.245,Other
1763705840,11/21/2025 6:17:20,16,2,iphone-ld.apple.com,192.168.1.245,Other
1763705840,11/21/2025 6:17:20,1,2,iphone-ld.apple.com,192.168.1.245,Other
1763705840,11/21/2025 6:17:20,16,3,iphone-ld.v.aaplimg.com,192.168.1.245,Other
1763705881,11/21/2025 6:18:01,16,2,www.googleapis.com,192.168.1.245,Other
1763705881,11/21/2025 6:18:01,1,2,www.googleapis.com,192.168.1.245,Other
1763705881,11/21/2025 6:18:01,16,17,www.gstatic.com,192.168.1.245,Other
1763705881,11/21/2025 6:18:01,1,17,www.gstatic.com,192.168.1.245,Other
1763705881,11/21/2025 6:18:01,1,1,app-analytics-services.com,192.168.1.245,Tracking
1763705881,11/21/2025 6:18:01,1,17,www.google.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,16,2,oauthaccountmanager.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,2,oauthaccountmanager.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,16,2,notifications-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,2,notifications-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,2,2,save-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,2,save-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,2,2,searchlabspartnerservice-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,2,searchlabspartnerservice-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,2,2,xgapromomanager-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,2,xgapromomanager-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,16,3,www.google.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,3,www.google.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,16,2,connectivitycheck.gstatic.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,2,connectivitycheck.gstatic.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,2,2,discover-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,2,discover-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,16,2,xga-serving-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,2,xga-serving-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,2,2,geller-pa.googleapis.com,192.168.1.245,Other
1763705906,11/21/2025 6:18:26,1,2,geller-pa.googleapis.com,192.168.1.245,Other
1763705907,11/21/2025 6:18:27,16,2,growth-pa.googleapis.com,192.168.1.245,Other
1763705907,11/21/2025 6:18:27,1,2,growth-pa.googleapis.com,192.168.1.245,Other
1763705913,11/21/2025 6:18:33,16,2,encrypted-tbn0.gstatic.com,192.168.1.245,Other
1763705913,11/21/2025 6:18:33,1,2,encrypted-tbn0.gstatic.com,192.168.1.245,Other
1763705913,11/21/2025 6:18:33,16,2,lh3.googleusercontent.com,192.168.1.245,Other
1763705913,11/21/2025 6:18:33,1,2,lh3.googleusercontent.com,192.168.1.245,Other
1763705913,11/21/2025 6:18:33,16,3,googlehosted.l.googleusercontent.com,192.168.1.245,Other
1763705916,11/21/2025 6:18:36,16,1,www.googleadservices.com,192.168.1.245,Ads
1763705916,11/21/2025 6:18:36,1,1,www.googleadservices.com,192.168.1.245,Ads
1763705916,11/21/2025 6:18:36,16,1,www.googletagmanager.com,192.168.1.245,Other
1763705916,11/21/2025 6:18:36,1,1,www.googletagmanager.com,192.168.1.245,Other
1763705917,11/21/2025 6:18:37,16,2,cdn.ampproject.org,192.168.1.245,Other
1763705917,11/21/2025 6:18:37,1,2,cdn.ampproject.org,192.168.1.245,Other
1763705917,11/21/2025 6:18:37,16,3,cdn-content.ampproject.org,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,16,2,amp-xnxx-com.cdn.ampproject.org,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,1,2,amp-xnxx-com.cdn.ampproject.org,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,2,2,readaloud.googleapis.com,192.168.1.245,Ads
1763705918,11/21/2025 6:18:38,1,2,readaloud.googleapis.com,192.168.1.245,Ads
1763705918,11/21/2025 6:18:38,16,2,cdn77--pic-xnxx--cdn-com.cdn.ampproject.org,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,1,2,cdn77--pic-xnxx--cdn-com.cdn.ampproject.org,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,16,2,cdnjs.cloudflare.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,1,2,cdnjs.cloudflare.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,16,2,static--cdn77-xnxx--cdn-com.cdn.ampproject.org,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,1,2,static--cdn77-xnxx--cdn-com.cdn.ampproject.org,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,16,2,static--ss-xnxx--cdn-com.cdn.ampproject.org,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,1,2,static--ss-xnxx--cdn-com.cdn.ampproject.org,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,16,1,www.tjk-njk.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,1,1,www.tjk-njk.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,16,2,www.txnhh.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,1,2,www.txnhh.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,16,2,amp.xnxx.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,1,2,amp.xnxx.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,16,2,www.xnxx.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,1,2,www.xnxx.com,192.168.1.245,Other
1763705918,11/21/2025 6:18:38,16,3,xnxx.com,192.168.1.245,Other
1763705920,11/21/2025 6:18:40,1,2,translate.googleapis.com,192.168.1.245,Other
1763705920,11/21/2025 6:18:40,1,2,mtalk.google.com,192.168.1.245,Other
1763705920,11/21/2025 6:18:40,1,2,android.clients.google.com,192.168.1.245,Other
1763705921,11/21/2025 6:18:41,16,2,static-cdn77.xnxx-cdn.com,192.168.1.245,Other
1763705921,11/21/2025 6:18:41,1,2,static-cdn77.xnxx-cdn.com,192.168.1.245,Other
1763705921,11/21/2025 6:18:41,16,3,1560397441.rsc.cdn77.org,192.168.1.245,Other
1763705921,11/21/2025 6:18:41,16,1,app-analytics-services.com,192.168.1.245,Tracking
1763705921,11/21/2025 6:18:41,1,1,app-analytics-services.com,192.168.1.245,Tracking
1763705921,11/21/2025 6:18:41,16,2,cdn77-pic.xnxx-cdn.com,192.168.1.245,Other
1763705921,11/21/2025 6:18:41,1,2,cdn77-pic.xnxx-cdn.com,192.168.1.245,Other
1763705922,11/21/2025 6:18:42,16,1,a.opoxv.com,192.168.1.245,Other
1763705922,11/21/2025 6:18:42,1,1,a.opoxv.com,192.168.1.245,Other
1763705922,11/21/2025 6:18:42,16,1,a.orbsrv.com,192.168.1.245,Other
1763705922,11/21/2025 6:18:42,1,1,a.orbsrv.com,192.168.1.245,Other
